Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
LN00244457_BT0263	NCc1ccc(-c2cc(F)c(F)c(N3CCOCC3)c2)nc1	172895357	AOZAADUDAYJZOV-UHFFFAOYSA-N	[6-(3,4-difluoro-5-morpholin-4-ylphenyl)-3-pyridinyl]methanamine		0												
LN01477175_YV0147	NC1CN(C(=O)Nc2ccccc2-c2ccccc2)CCC1(F)F	172895353	HWSCVHBBTJPYSV-UHFFFAOYSA-N	3-amino-4,4-difluoro-N-(2-phenylphenyl)piperidine-1-carboxamide		0												
LN01477175_SE0142	Cc1nc2cc(C(=O)N3CCC(F)(F)C(N)C3)ccc2s1	172895433	STXZXQBMZUDXOI-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-(2-methyl-1,3-benzothiazol-5-yl)methanone		0												
WXCD00282838_AG00114	NCCc1ccc(C(=O)Nc2ccc3nonc3c2)cc1	172894686	ITZFACGMZXNQFW-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(2,1,3-benzoxadiazol-5-yl)benzamide		0												
LN00244457_BT0510	Cc1cc2cccc(-c3ccc(CN)cn3)c2[nH]1	172895049	SDPGBLIDYGYLQP-UHFFFAOYSA-N	[6-(2-methyl-1H-indol-7-yl)-3-pyridinyl]methanamine		0												
WXCD00265364_AK00688	CC[C@H](NC(=O)c1ccnc(CN)c1)c1ccc(C)o1	172894882	RNMVBASTFXKVQC-ZDUSSCGKSA-N	2-(aminomethyl)-N-[(1S)-1-(5-methylfuran-2-yl)propyl]pyridine-4-carboxamide		0												
LN01477175_SE0045	NC1CN(C(=O)c2cccc3nc[nH]c23)CCC1(F)F	172895160	QSFSRJHKNXJHJQ-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-(1H-benzimidazol-4-yl)methanone		0												
LN00244457_BT5768	NCc1ccc(-c2cccc3sccc23)nc1	172898772	VTJDORJAODPZJF-UHFFFAOYSA-N	[6-(1-benzothiophen-4-yl)-3-pyridinyl]methanamine		0												
WXCD00604577_SE1114	COc1ccc2ccccc2c1C(=O)NC1CC(N)C1	172898896	YOHFMOFGPWTYTN-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-methoxynaphthalene-1-carboxamide		0												
LN01477175_SA0097	COc1ccc(Cn2cc(CC(=O)N3CCC(F)(F)C(N)C3)cn2)cc1	172898793	NMXKQKMQMUURSE-UHFFFAOYSA-N	1-(3-amino-4,4-difluoropiperidin-1-yl)-2-[1-[(4-methoxyphenyl)methyl]pyrazol-4-yl]ethanone		0												
WXCD00301103_AG0805	NC1(CC(=O)Nc2cccc(-c3cnco3)c2)CCC1	79854774	KSTUHNXAZRDXGJ-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[3-(1,3-oxazol-5-yl)phenyl]acetamide		0												
WXCD00198547_AF0569	CC(C)(C)n1cc(NC(=O)[C@H]2CCCC[C@H]2N)cn1	172898873	FZKOAANLIGUMKG-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(1-tert-butylpyrazol-4-yl)cyclohexane-1-carboxamide		0												
WXCD00904111_AN00473	NC1CC(C(=O)N2CCN(c3nsc4ccccc34)CC2)C1	172898941	ZSQHRHSWBSWODW-UHFFFAOYSA-N	(3-aminocyclobutyl)-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]methanone		0												
WXVL021_AN00752_SC00098	CC1OCC2(CCN(C(=O)c3cc4occ(-c5cccnc5)c4[nH]3)CC2)C1N	171706205	GCABNKIUIBKLTP-UHFFFAOYSA-N	(4-amino-3-methyl-2-oxa-8-azaspiro[4.5]decan-8-yl)-(3-pyridin-3-yl-4H-furo[3,2-b]pyrrol-5-yl)methanone		0												
LN01477175_SB7755	NC1CN(C(=O)Cn2cnc3ccccc32)CCC1(F)F	172894942	YBAIYEUUOYWEKC-UHFFFAOYSA-N	1-(3-amino-4,4-difluoropiperidin-1-yl)-2-(benzimidazol-1-yl)ethanone		0												
LN00199670_BT0257	NC1(c2ccc(-c3cncn3C3CCCCO3)cc2)CCC1	172895953	SNZZPISAGLJDGW-UHFFFAOYSA-N	1-[4-[3-(oxan-2-yl)imidazol-4-yl]phenyl]cyclobutan-1-amine		0												
WXCD00100546_SC0182_SF053	CC(C(=O)N1CCC2(COCCN2C(=O)C2=NN(c3ccccc3)C(=O)C2)C1)C1SC(N)=NC1=O					0												
WXCD00100142_SD0387_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc(NC(=O)C3CC3)cc2)C1)C1SC(N)=NC1=O					0												
WXCD00102748_SB1606_AC2348	COc1ccc(CC(=O)N2CCCC3(CCN(C(=O)CC[C@H](N)C(N)=O)CC3)C2)c(Cl)c1	172894752	NEDCWXQPGBZQJA-IBGZPJMESA-N	(2S)-2-amino-5-[2-[2-(2-chloro-4-methoxyphenyl)acetyl]-2,9-diazaspiro[5.5]undecan-9-yl]-5-oxopentanamide		0												
WXVL_BT0970LQ2278	COC(=O)c1cccc(C)c1-c1ccc(CN)cc1					0												
WXCD02007136_AK00792	N[C@@H]1CCC[C@H]1C(=O)NCc1c(F)ccc2c1CCO2	172894875	HWHZAMCAGOUSTO-ZWNOBZJWSA-N	trans-(1R,2R)-2-amino-N-[(5-fluoro-2,3-dihydro-1-benzofuran-4-yl)methyl]cyclopentane-1-carboxamide		0												
WXCD00265364_AK2087	NCc1cc(C(=O)NCc2cccc3c2OC(F)(F)O3)ccn1	172895018	HZDMVUWFYFHCKV-UHFFFAOYSA-N	2-(aminomethyl)-N-[(2,2-difluoro-1,3-benzodioxol-4-yl)methyl]pyridine-4-carboxamide		0												
LN00244457_BT3592	NCc1ccc(-c2cccc3ccoc23)nc1	172895136	XOLSOPIBCLDIMC-UHFFFAOYSA-N	[6-(1-benzofuran-7-yl)-3-pyridinyl]methanamine		0												
WXCD00904111_AK00718	CC[C@@H](NC(=O)C1CC(N)C1)c1ccc(C)o1	172894841	NSXFEDCIJCFOEM-VQXHTEKXSA-N	3-amino-N-[(1R)-1-(5-methylfuran-2-yl)propyl]cyclobutane-1-carboxamide		0												
WXDL_WXCD00652067LQ3585AC0736	NCC(=O)N1CCc2cc(-c3cnc4[nH]cc(C(F)(F)F)c4c3)ccc2C1					0												
LN00199670_BT0492	CC(C)(CO)Cn1cc(-c2ccc(C3(N)CCC3)cc2)cn1	172895005	WXSVTNHDLWQXBA-UHFFFAOYSA-N	3-[4-[4-(1-aminocyclobutyl)phenyl]pyrazol-1-yl]-2,2-dimethylpropan-1-ol		0												
WXCD00102261_AN00141_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)N2CCC3(CCCC3)CC2)C1	171698210	AWPTZLAGUJVMSX-WCSIJFPASA-N	(2S)-2-amino-5-[5-(8-azaspiro[4.5]decane-8-carbonyl)-7-benzyl-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0												
WXDL_LN00173533_AKF234_YV0128	CC(C)(C)N(CCN)C(=O)c1n[nH]c2c1CCN(C(=O)Nc1cc(Cl)ccc1Cl)C2	171706267	AHORSANZNBGWCJ-UHFFFAOYSA-N	3-N-(2-aminoethyl)-3-N-tert-butyl-6-N-(2,5-dichlorophenyl)-1,4,5,7-tetrahydropyrazolo[5,4-c]pyridine-3,6-dicarboxamide		0												
LN00244457_BT0480	COCCN1CCc2cc(-c3ccc(CN)cn3)ccc21	172895956	NFCJMRZHAAARMM-UHFFFAOYSA-N	[6-[1-(2-methoxyethyl)-2,3-dihydroindol-5-yl]-3-pyridinyl]methanamine		0												
WXCD00100142_SD0377_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc(-c3cccnc3)cc2)C1)C1SC(N)=NC1=O					0												
WXCD00102800_SE0992_SF053	CC(C(=O)N1CC2(CCN2C(=O)c2ccc3sccc3c2O)C1)C1SC(N)=NC1=O					0												
WXCD00100038_SC0234_AC0736	NCC(=O)N1CCCC12CCCN(C(=O)c1cnoc1)CC2					0												
WXCD01002913_AG00114	N[C@H]1C=C[C@@H](C(=O)Nc2ccc3nonc3c2)C1	172895042	WKMRTRWHQYCVGD-SFYZADRCSA-N	(1S,4R)-4-amino-N-(2,1,3-benzoxadiazol-5-yl)cyclopent-2-ene-1-carboxamide		0												
WXCD00100142_SC00111_SF053	Cc1c(C(=O)N2CCCC23CN(C(=O)C(C)C2SC(N)=NC2=O)C3)cn2nc[nH]c(=O)c12					0												
LN00199670_BT0321	CCNC(=O)Nc1ccc(-c2ccc(C3(N)CCC3)cc2)cc1	172894621	FWICUGRAVFVFHS-UHFFFAOYSA-N	1-[4-[4-(1-aminocyclobutyl)phenyl]phenyl]-3-ethylurea		0												
WXCD00265364_AG00245	NCc1cc(C(=O)Nc2cc(F)cc3cc[nH]c23)ccn1	172894888	YVUPBTNGZRTGFA-UHFFFAOYSA-N	2-(aminomethyl)-N-(5-fluoro-1H-indol-7-yl)pyridine-4-carboxamide		0												
WXCD00120255_SA2354_AC0736	NCC(=O)N1CCC2CCC(C1)N2C(=O)CCc1cnccn1					0												
WXDL_WXCD00100011AC0736SB0446	NCC(=O)N1CCC2(CCN(C(=O)Cc3cccc(F)c3F)C2)C1					0												
WXCD00100333_AC0736_SB1481	NCC(=O)NC1CCC12CCN(C(=O)C1(c3ccc(F)cc3)CC1)CC2					0												
WXCD00100583_AC0736_SE0731	NCC(=O)NC1CC12CCN(C(=O)c1cc3cccnc3nc1O)CC2					0												
WXCD00102638_SF044_SC1869	N[C@@H](Cc1cccnc1)C(=O)NC1CCC2(CC1)CCN(C(=O)c1cc(-c3ccccc3C(F)(F)F)[nH]n1)C2					0												
WXCD00601037_SD1157	Cc1ccc(-c2ccc(C(=O)N[C@H]3CC[C@@H](N)C3)cc2)o1	172894866	OKBZIZXOMUTDIN-CABCVRRESA-N	N-[(1S,3R)-3-aminocyclopentyl]-4-(5-methylfuran-2-yl)benzamide		0												
WXCD00901093_SE0793	Cc1cc2[nH]c(C(=O)N3CC[C@H](N)C3)cc2s1	172894736	HFSZFFFIYMHKPN-QMMMGPOBSA-N	[(3S)-3-aminopyrrolidin-1-yl]-(2-methyl-4H-thieno[3,2-b]pyrrol-5-yl)methanone		0												
WXCD00160257_SE0134_AC0748	Cc1ccc2cc(C(=O)Nc3cc(C4CCCCN4C(=O)[C@@H](N)CCC(N)=O)n[nH]3)ccc2n1	172895860	DPXKWRWXSOULRN-DIMJTDRSSA-N	N-[5-[1-[(2S)-2,5-diamino-5-oxopentanoyl]piperidin-2-yl]-1H-pyrazol-3-yl]-2-methylquinoline-6-carboxamide		0												
LN00244457_BT0167	CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc(CN)cn2)cc1F	172895186	HDMPGVVPURTLEF-UHFFFAOYSA-N	4-[5-(aminomethyl)-2-pyridinyl]-N-tert-butyl-2-fluorobenzenesulfonamide		0												
LN00244457_BT5139	Cc1cc(-c2ccc(CN)cn2)cc2cnn(C)c12	172895295	SXTLDGPMEYANAB-UHFFFAOYSA-N	[6-(1,7-dimethylindazol-5-yl)-3-pyridinyl]methanamine		0												
WXCD00100627_SC00089	NC1CN(C(=O)c2cc3ccoc3s2)CC12CC2	172895280	HSMRHMLTTHFXFG-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-thieno[2,3-b]furan-5-ylmethanone		0												
LN01477175_SD1674	CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(F)(F)C(N)C1	172898790	BOWOHIBBPSQSTG-UHFFFAOYSA-N	N-[2-(3-amino-4,4-difluoropiperidine-1-carbonyl)-4-chlorophenyl]methanesulfonamide		0												
WXCD01003804_SE1078	NC[C@H]1CN(C(=O)c2ccc3c(C4CCCCC4)c[nH]c3c2)CCO1	172898953	HVQGFAVCZISZQR-INIZCTEOSA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-(3-cyclohexyl-1H-indol-6-yl)methanone		0												
LN00338518_BT4500	C[C@@H](N)c1ccc(-c2ccc(NC(=O)N3CCCC3)cc2)cc1	172895010	WTIZSGARSUUXIB-CQSZACIVSA-N	N-[4-[4-[(1R)-1-aminoethyl]phenyl]phenyl]pyrrolidine-1-carboxamide		0												
WXCD00301103_AF0373	NC1(CC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)CCC1	172896077	GNIOYSWQCFPRAM-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[7-(trifluoromethyl)quinolin-4-yl]acetamide		0												
WXDL_WXCD00142046BT1123AC1869	N[C@H](Cc1cccnc1)C(=O)N1CCc2c(cccc2-c2ccc3cc(O)ccc3c2)C1	172894507	DNSJXPZROAYUKF-AREMUKBSSA-N	(2R)-2-amino-1-[5-(6-hydroxynaphthalen-2-yl)-3,4-dihydro-1H-isoquinolin-2-yl]-3-pyridin-3-ylpropan-1-one		0												
WXCD00906492_LP0578	Cc1nc(N2CCC[C@H]2CN)c2ccccc2n1	172894883	GFCIVJOACMSCIK-NSHDSACASA-N	[(2S)-1-(2-methylquinazolin-4-yl)pyrrolidin-2-yl]methanamine		0												
WXCD00170022_SC00046_AC2348	Cc1cccc(-c2ncccc2C(=O)N2CCCCC2C2CCN(C(=O)CC[C@H](N)C(N)=O)CC2)c1	172894988	MCJQUPMIDNKNJA-UXMRNZNESA-N	(2S)-2-amino-5-[4-[1-[2-(3-methylphenyl)pyridine-3-carbonyl]piperidin-2-yl]piperidin-1-yl]-5-oxopentanamide		0												
WXCD00901093_SE0583	Cc1c[nH]c2cc(C(=O)N3CC[C@H](N)C3)ccc12	172895388	BJXYAOGWVZJFDE-NSHDSACASA-N	[(3S)-3-aminopyrrolidin-1-yl]-(3-methyl-1H-indol-6-yl)methanone		0												
LN00244457_BT4652	NCc1ccc(-c2cccc(C(=O)Nc3cccc(F)c3)c2)nc1	172895372	SHDFCKNDKPGASH-UHFFFAOYSA-N	3-[5-(aminomethyl)-2-pyridinyl]-N-(3-fluorophenyl)benzamide		0												
LN01477175_SC00047	CC(C)Cc1cc(C(=O)N2CCC(F)(F)C(N)C2)n(C)n1	172895332	GPBFOWHSOPUOAG-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-[1-methyl-3-(2-methylpropyl)pyrazol-5-yl]methanone		0												
WXCD01000773_AK0983	N[C@@H]1CCC[C@@H]1C(=O)NCc1cc2ccccc2[nH]1	172895210	CDYZIFARJJIYNW-QWHCGFSZSA-N	cis-(1S,2R)-2-amino-N-(1H-indol-2-ylmethyl)cyclopentane-1-carboxamide		0												
WXCD00282838_AN2358	NCCc1ccc(C(=O)N2CCC(Oc3ccc(F)cc3F)CC2)cc1	172898881	HBPKCLKKUISNPS-UHFFFAOYSA-N	[4-(2-aminoethyl)phenyl]-[4-(2,4-difluorophenoxy)piperidin-1-yl]methanone		0												
WXCD00160257_SA00057_AC2348	NC(=O)C(N)CCC(=O)N1CCCCC1c1cc(NC(=O)CC(=O)Nc2ccc(F)cc2)[nH]n1	172895731	MNIVCQDRFJLQAS-UHFFFAOYSA-N	N'-[5-[1-(4,5-diamino-5-oxopentanoyl)piperidin-2-yl]-1H-pyrazol-3-yl]-N-(4-fluorophenyl)propanediamide		0												
WXCD01000773_AG3110	CCc1ccc(Cl)cc1NC(=O)[C@H]1CCC[C@H]1N	172896062	WAVAUGDDIXQPRC-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(5-chloro-2-ethylphenyl)cyclopentane-1-carboxamide		0												
WXCD00140009_AKF234_SE1015	Cc1ccc2cc(C(=O)N3Cc4[nH]nc(C(=O)N(CCN)C(C)(C)C)c4C3)sc2c1	171706505	HNDGCJZQGSBPRG-UHFFFAOYSA-N	N-(2-aminoethyl)-N-tert-butyl-5-(6-methyl-1-benzothiophene-2-carbonyl)-4,6-dihydro-1H-pyrrolo[3,4-d]pyrazole-3-carboxamide		0												
WXCD00102261_AK00027_AC2348	CN1C(=O)CC[C@@H]1CNC(=O)C1CN(Cc2ccccc2)CC12CN(C(=O)CC[C@H](N)C(N)=O)C2	171698208	XQSSKYJDWDZXNO-ITIDOPETSA-N	7-benzyl-2-[(4S)-4,5-diamino-5-oxopentanoyl]-N-[[(2R)-1-methyl-5-oxopyrrolidin-2-yl]methyl]-2,7-diazaspiro[3.4]octane-5-carboxamide		0												
WXCD00198547_AG4050	N[C@@H]1CCCC[C@@H]1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1	172895104	GMOBCDQYDNVUOL-ZWKOTPCHSA-N	cis-(1S,2R)-2-amino-N-[4-(benzenesulfonyl)phenyl]cyclohexane-1-carboxamide		0												
LN00199670_BT0253	NC1(c2ccc(-c3cncnc3)cc2)CCC1	172894916	CZVWKRWRRGAXIO-UHFFFAOYSA-N	1-(4-pyrimidin-5-ylphenyl)cyclobutan-1-amine		0												
WXCD00903581_AG0061	Cc1cc(F)ccc1NC(=O)[C@@H]1CC[C@@H](N)CO1	172898937	QZFRRXHZTJHJJK-PWSUYJOCSA-N	(2S,5R)-5-amino-N-(4-fluoro-2-methylphenyl)oxane-2-carboxamide		0												
LN01477175_SE0201	NC1CN(C(=O)c2cc(-c3cc[nH]n3)n3ccccc23)CCC1(F)F	172894560	PRQFPOSKFCAVOI-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-[3-(1H-pyrazol-5-yl)indolizin-1-yl]methanone		0												
LN01477175_SC0938	NC1CN(C(=O)c2cccnc2Oc2ccccc2)CCC1(F)F	172895289	AZAVBQKZLNWRQW-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-(2-phenoxy-3-pyridinyl)methanone		0												
WXCD00909758_HU0100	NCC1COCCN1S(=O)(=O)c1cc(F)cc(F)c1	172895404	VTXLMMOFBVSGLO-UHFFFAOYSA-N	[4-(3,5-difluorophenyl)sulfonylmorpholin-3-yl]methanamine		0												
LN00199670_BT0325	NC1(c2ccc(-c3ccc4c(c3)COC4=O)cc2)CCC1	172895257	WIILCMCLDSOTGQ-UHFFFAOYSA-N	5-[4-(1-aminocyclobutyl)phenyl]-3H-2-benzofuran-1-one		0												
WXCD01003804_SD0243	NC[C@H]1CN(C(=O)c2ccc(C(F)(F)F)cc2F)CCO1	172895400	DGCSNCGNFLTFDZ-VIFPVBQESA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-[2-fluoro-4-(trifluoromethyl)phenyl]methanone		0												
WXCD00604105_SD0552	Cc1cccc(C(=O)N2CCN(CCN)CC2)c1C	43251649	AUTLWNHEHSUPQL-UHFFFAOYSA-N	[4-(2-aminoethyl)piperazin-1-yl]-(2,3-dimethylphenyl)methanone		0												
AK1768_BT0021	COc1cccc(-c2ccc3c(CCN)c[nH]c3c2)c1	75366095	DRRHILLACIIIPY-UHFFFAOYSA-N	2-[6-(3-methoxyphenyl)-1H-indol-3-yl]ethanamine		0												
AK1768_BT0007	COc1ccc(-c2ccc3c(CCN)c[nH]c3c2)cc1	75366098	BQQACQHIFAOWRY-UHFFFAOYSA-N	2-[6-(4-methoxyphenyl)-1H-indol-3-yl]ethanamine		0												
AK1946_BT0021	COc1cccc(-c2ccc3[nH]cc(CCN)c3c2)c1	75366093	WUHZSKKKDBICGI-UHFFFAOYSA-N	2-[5-(3-methoxyphenyl)-1H-indol-3-yl]ethanamine		0												
RS20004881	CC(C)(C)OC(=O)N1CCCC(N)C1	545809	AKQXKEBCONUWCL-UHFFFAOYSA-N	tert-butyl 3-aminopiperidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminopiperidine-1-carboxylate"""	exact_name	medium	METHOD FOR THE PRODUCTION OF TERT-BUTYL 3-AMINOPIPERIDINE-1-CARBOXYLATE, AND INTERMEDIATES THEREOF	2009	WO2009133778	https://europepmc.org/article/PAT/WO2009133778	YASUOKA JUNICHI, IKEMOTO TETSUYA.	PAT	
RS20004881	CC(C)(C)OC(=O)N1CCCC(N)C1	545809	AKQXKEBCONUWCL-UHFFFAOYSA-N	tert-butyl 3-aminopiperidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminopiperidine-1-carboxylate"""	exact_name	medium	PRODUCTION METHOD OF TERT-BUTYL 3-AMINOPIPERIDINE-1-CARBOXYLATE AND INTERMEDIATE THEREOF	2009	JP2009286778	https://europepmc.org/article/PAT/JP2009286778	YASUOKA JUNICHI, IKEMOTO TETSUYA.	PAT	
RS20004881	CC(C)(C)OC(=O)N1CCCC(N)C1	545809	AKQXKEBCONUWCL-UHFFFAOYSA-N	tert-butyl 3-aminopiperidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminopiperidine-1-carboxylate"""	exact_name	medium	Structure-Activity Relationship Study of Covalent Pan-phosphatidylinositol 5-Phosphate 4-Kinase Inhibitors.	2020	32184968	https://doi.org/10.1021/acsmedchemlett.9b00402	Manz TD, Sivakumaren SC, Yasgar A, Hall MD, Davis MI, Seo HS, Card JD, Ficarro SB, Shim H, Marto JA, Dhe-Paganon S, Sasaki AT, Boxer MB, Simeonov A, Cantley LC, Shen M, Zhang T, Ferguson FM, Gray NS.	ACS Med Chem Lett	
RS20004881	CC(C)(C)OC(=O)N1CCCC(N)C1	545809	AKQXKEBCONUWCL-UHFFFAOYSA-N	tert-butyl 3-aminopiperidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminopiperidine-1-carboxylate"""	exact_name	medium	Synthesis, radiolabeling, and evaluation of 68Ga-labeled aminoquinoxaline derivative as a potent PFKFB3-targeted PET tracer.	2023	37035116	https://doi.org/10.3389/fchem.2023.1158503	Chen F, Wu Y, Ma Y, Yin H, Su F, Huang R, Wu X, Liu Q.	Front Chem	
RS20004881	CC(C)(C)OC(=O)N1CCCC(N)C1	545809	AKQXKEBCONUWCL-UHFFFAOYSA-N	tert-butyl 3-aminopiperidine-1-carboxylate		5	paper	Europe PMC	"""tert-butyl 3-aminopiperidine-1-carboxylate"""	exact_name	medium	2,8-Disubstituted-1,5-naphthyridines as Dual Inhibitors of &lt;i&gt;Plasmodium falciparum&lt;/i&gt; Phosphatidylinositol-4-kinase and Hemozoin Formation with &lt;i&gt;In Vivo&lt;/i&gt; Efficacy.	2024	38918002	https://doi.org/10.1021/acs.jmedchem.4c01154	Dziwornu GA, Seanego D, Fienberg S, Clements M, Ferreira J, Sypu VS, Samanta S, Bhana AD, Korkor CM, Garnie LF, Teixeira N, Wicht KJ, Taylor D, Olckers R, Njoroge M, Gibhard L, Salomane N, Wittlin S, Mahato R, Chakraborty A, Sevilleno N, Coyle R, Lee MCS, Godoy LC, Pasaje CF, Niles JC, Reader J, van der Watt M, Birkholtz LM, Bolscher JM, de Bruijni MHC, Coulson LB, Basarab GS, Ghorpade SR, Chibale K, Chibale K.	J Med Chem	
WUXI01-0823_X03Y109	N[C@@H]1CCCN(C(=O)CC2CC3(CCNCC3)Oc3ccccc32)C1	131642234	ZZSQULJUTHCYGS-OEMAIJDKSA-N	1-[(3R)-3-aminopiperidin-1-yl]-2-spiro[3,4-dihydrochromene-2,4'-piperidine]-4-ylethanone		0												
WUXI01-0823_X12AY319	N[C@@H](C(=O)N1CCOC2(CCNCC2)C1)c1ccccc1	97407754	DKJCPAKGKXIYKF-CQSZACIVSA-N	(2R)-2-amino-1-(1-oxa-4,9-diazaspiro[5.5]undecan-4-yl)-2-phenylethanone		0												
WUXI01-0823_X12BY236Z001	CC(=O)N1CCOC2(CCN(C(=O)C3(N)CCCCC3)CC2)C1	97448889	RCRIQKNOEYTXTI-UHFFFAOYSA-N	1-[9-(1-aminocyclohexanecarbonyl)-1-oxa-4,9-diazaspiro[5.5]undecan-4-yl]ethanone		0												
WUXI01-0823_X14AY261	NCC(=O)N1CCC2(CC1)CNCc1ccccc12	97527978	HJUCWQMRVJJRRN-UHFFFAOYSA-N	2-amino-1-spiro[2,3-dihydro-1H-isoquinoline-4,4'-piperidine]-1'-ylethanone		0												
WUXI01-0823_X15AY236Z001	CC(=O)N1CC2(CCN(C(=O)C3(N)CCCCC3)CC2)c2cc(Cl)ccc21	97410916	KGSWTQUKQMLXQE-UHFFFAOYSA-N	1-[1'-(1-aminocyclohexanecarbonyl)-5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl]ethanone		0												
WUXI01-0823_X15BY272	N[C@H](Cc1ccccc1)C(=O)N1CC2(CCNCC2)c2cc(Cl)ccc21	97410921	YYMRXOFNRUKEDZ-GOSISDBHSA-N	(2R)-2-amino-1-(5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl)-3-phenylpropan-1-one		0												
WUXI01-0823_X15BY317	N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CC2(CCNCC2)c2cc(Cl)ccc21	97448931	HFDQBJRPUAHEBS-LJQANCHMSA-N	(2R)-2-amino-1-(5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl)-3-(1H-indol-3-yl)propan-1-one		0												
WUXI01-0823_X15BY320	C[C@@H](N)C(=O)N1CC2(CCNCC2)c2cc(Cl)ccc21	97527999	DKHPYDPMQDYXSX-SNVBAGLBSA-N	(2R)-2-amino-1-(5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl)propan-1-one		0												
WUXI01-0823_X15BY332	CC[C@@H](N)C(=O)N1CC2(CCNCC2)c2cc(Cl)ccc21	97448935	WXZOIWYXSVCGRS-CYBMUJFWSA-N	(2R)-2-amino-1-(5-chlorospiro[2H-indole-3,4'-piperidine]-1-yl)butan-1-one		0												
WUXI01-0823_X16AY236	NC1(C(=O)N2C[C@@H]3NCc4ccccc4[C@@H]3C2)CCCCC1	95043347	TYWFRDKFUNRQJC-HOTGVXAUSA-N	[(3aR,9bR)-1,3,3a,4,5,9b-hexahydropyrrolo[3,4-c]isoquinolin-2-yl]-(1-aminocyclohexyl)methanone		0												
WUXI01-0823_X16AY272Z001	CC(=O)N1Cc2ccccc2[C@@H]2CN(C(=O)[C@H](N)Cc3ccccc3)C[C@@H]21	95043301	AUPFWLQVXCAIKN-HBMCJLEFSA-N	(2R)-1-[(3aR,9bR)-4-acetyl-3,3a,5,9b-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-2-yl]-2-amino-3-phenylpropan-1-one		0												
WUXI01-0823_X17AY210	N[C@@H]1c2ccccc2[C@@H]2CN(C(=O)C3C[C@@H]4CC[C@H]3C4)C[C@H]12	134078634	TWRYUVKICDEGGZ-OTOUMXLNSA-N	[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-[(1S,4R)-2-bicyclo[2.2.1]heptanyl]methanone		0												
WUXI01-0823_X17AY222	CC(=O)N1CCC(C(=O)N2C[C@@H]3[C@H](N)c4ccccc4[C@@H]3C2)CC1	97410930	KTPMJBVGPPXIIP-OKZBNKHCSA-N	1-[4-[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrole-2-carbonyl]piperidin-1-yl]ethanone		0												
WUXI01-0823_X17AY279	N[C@@H]1c2ccccc2[C@@H]2CN(C(=O)c3cccs3)C[C@H]12	97528020	OBHHKXQZCHHRBU-KCQAQPDRSA-N	[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-thiophen-2-ylmethanone		0												
WUXI01-0823_X17AY294	Cc1cc(=O)oc2cc(OCC(=O)N3C[C@@H]4[C@H](N)c5ccccc5[C@@H]4C3)ccc12	97407803	XIZUYVQUOQMUFC-SFYKDHMMSA-N	7-[2-[(3aR,4S,8bR)-4-amino-3,3a,4,8b-tetrahydro-1H-indeno[1,2-c]pyrrol-2-yl]-2-oxoethoxy]-4-methylchromen-2-one		0												
