Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WXCD00265364_AK00688	CC[C@H](NC(=O)c1ccnc(CN)c1)c1ccc(C)o1	172894882	RNMVBASTFXKVQC-ZDUSSCGKSA-N	2-(aminomethyl)-N-[(1S)-1-(5-methylfuran-2-yl)propyl]pyridine-4-carboxamide		0													not_found
WXCD00265364_AK2087	NCc1cc(C(=O)NCc2cccc3c2OC(F)(F)O3)ccn1	172895018	HZDMVUWFYFHCKV-UHFFFAOYSA-N	2-(aminomethyl)-N-[(2,2-difluoro-1,3-benzodioxol-4-yl)methyl]pyridine-4-carboxamide		0													not_found
WXCD00282838_AG00114	NCCc1ccc(C(=O)Nc2ccc3nonc3c2)cc1	172894686	ITZFACGMZXNQFW-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(2,1,3-benzoxadiazol-5-yl)benzamide		0													not_found
WXCD00282838_AG0515	NCCc1ccc(C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cc1	172895172	DBIQOQKUQFLWHB-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(2,2-difluoro-1,3-benzodioxol-5-yl)benzamide		0													not_found
WXCD00282838_AG1107	Cc1cc(F)cc(NC(=O)c2ccc(CCN)cc2)c1	79050106	XVNZUJGACRIBJE-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(3-fluoro-5-methylphenyl)benzamide		0													not_found
WXCD00282838_AN2358	NCCc1ccc(C(=O)N2CCC(Oc3ccc(F)cc3F)CC2)cc1	172898881	HBPKCLKKUISNPS-UHFFFAOYSA-N	[4-(2-aminoethyl)phenyl]-[4-(2,4-difluorophenoxy)piperidin-1-yl]methanone		0													not_found
WXCD00282838_AN3005	NCCc1ccc(C(=O)N2Cc3cccc(F)c3C2)cc1	172894981	ZRUPCWLECYIJLV-UHFFFAOYSA-N	[4-(2-aminoethyl)phenyl]-(4-fluoro-1,3-dihydroisoindol-2-yl)methanone		0													not_found
WXCD00301103_AF0373	NC1(CC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)CCC1	172896077	GNIOYSWQCFPRAM-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[7-(trifluoromethyl)quinolin-4-yl]acetamide		0													not_found
WXCD00301103_AF2686	CN(C)c1cc(NC(=O)CC2(N)CCC2)c2ccccc2n1	172895990	TYKAGHCTIWIPAT-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[2-(dimethylamino)quinolin-4-yl]acetamide		0													not_found
WXCD00301103_AG0805	NC1(CC(=O)Nc2cccc(-c3cnco3)c2)CCC1	79854774	KSTUHNXAZRDXGJ-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[3-(1,3-oxazol-5-yl)phenyl]acetamide		0													not_found
WXCD00301103_AG1636	NC1(CC(=O)Nc2cccc3c2CCO3)CCC1	172895247	BAZPCOJLIFZZKN-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-(2,3-dihydro-1-benzofuran-4-yl)acetamide		0													not_found
WXCD00301103_AG5254	NC1(CC(=O)Nc2ccc(C(F)(F)F)c3cccnc23)CCC1	172895074	NJVQKLPVOBIGRX-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[5-(trifluoromethyl)quinolin-8-yl]acetamide		0													not_found
WXCD00301103_AK3951	NC1(CC(=O)NCc2csc3ccccc23)CCC1	172898878	CFTSNWYLOMZNGH-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-(1-benzothiophen-3-ylmethyl)acetamide		0													not_found
WXCD00306829_AG0036	Cc1c(F)cccc1NC(=O)C1CC2(CC(N)C2)C1	172895241	YSLMTWVXXMTSAR-UHFFFAOYSA-N	2-amino-N-(3-fluoro-2-methylphenyl)spiro[3.3]heptane-6-carboxamide		0													not_found
WXCD00307074_AN00683	COc1ccc(C2=CCN(C(=O)C3CCC(N)CC3)CC2)cc1	172894833	ZWRXCVYSOMASTK-UHFFFAOYSA-N	(4-aminocyclohexyl)-[4-(4-methoxyphenyl)-3,6-dihydro-2H-pyridin-1-yl]methanone		0													not_found
WXCD00601037_SD1157	Cc1ccc(-c2ccc(C(=O)N[C@H]3CC[C@@H](N)C3)cc2)o1	172894866	OKBZIZXOMUTDIN-CABCVRRESA-N	N-[(1S,3R)-3-aminocyclopentyl]-4-(5-methylfuran-2-yl)benzamide		0													not_found
WXCD00604105_SD0552	Cc1cccc(C(=O)N2CCN(CCN)CC2)c1C	43251649	AUTLWNHEHSUPQL-UHFFFAOYSA-N	[4-(2-aminoethyl)piperazin-1-yl]-(2,3-dimethylphenyl)methanone		0													not_found
WXCD00604308_HU0137	NCC1CCCCN1S(=O)(=O)CCc1ccccc1	61822852	OPUHQMUXJBUCLU-UHFFFAOYSA-N	[1-(2-phenylethylsulfonyl)piperidin-2-yl]methanamine		0													not_found
WXCD00604308_LP0442	NCC1CCCCN1c1ccnc(-c2ccccc2)n1	172894824	FXGGWLUWORIWDJ-UHFFFAOYSA-N	[1-(2-phenylpyrimidin-4-yl)piperidin-2-yl]methanamine		0													not_found
WXCD00604577_SB1558	NC1CC(NC(=O)Cc2ccc3c(c2)CCC3)C1	172895270	JZINKBCANZDKCM-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-(2,3-dihydro-1H-inden-5-yl)acetamide		0													not_found
WXCD00604577_SD00112	Cc1cc(C(=O)Nc2ccccc2C(=O)NC2CC(N)C2)c(C)o1	172895912	GKMVGVXQCOUVPD-UHFFFAOYSA-N	N-[2-[(3-aminocyclobutyl)carbamoyl]phenyl]-2,5-dimethylfuran-3-carboxamide		0													not_found
WXCD00604577_SE0138	CN1CCc2cc(C(=O)NC3CC(N)C3)ccc21	172895202	HNFVOMCEJRGEEK-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-1-methyl-2,3-dihydroindole-5-carboxamide		0													not_found
WXCD00604577_SE0513	Cc1cccc2[nH]c(C(=O)NC3CC(N)C3)nc12	172895282	YXAUZIBEUIERFQ-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-4-methyl-1H-benzimidazole-2-carboxamide		0													not_found
WXCD00604577_SE1114	COc1ccc2ccccc2c1C(=O)NC1CC(N)C1	172898896	YOHFMOFGPWTYTN-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-methoxynaphthalene-1-carboxamide		0													not_found
WXCD00609512_SC0068_SF026	Cc1noc(C)c1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686335	WTMWIXFPXKGHGU-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-3,5-dimethyl-1,2-oxazole-4-carboxamide		0													not_found
WXCD00609512_SC0082_SF026	Cn1cc(C(=O)Nc2cnn(C3CCN(C(=O)[C@@H](N)CN)CC3)c2)cn1	171686327	VDWLSJTWFKHCFV-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-1-methylpyrazole-4-carboxamide		0													not_found
WXCD00609512_SC0100_SF026	Cc1nocc1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686325	QKGIPWQPPWGTFI-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-3-methyl-1,2-oxazole-4-carboxamide		0													not_found
WXCD00609512_SC0278_SF026	Cc1occ(C(F)(F)F)c1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686248	OCPWZUUIWDYBQX-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-2-methyl-4-(trifluoromethyl)furan-3-carboxamide		0													not_found
WXCD00609512_SC0296_SF026	Cc1nccc(C(=O)Nc2cnn(C3CCN(C(=O)[C@@H](N)CN)CC3)c2)n1	171686331	FWSCMMZYZQDBHW-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-2-methylpyrimidine-4-carboxamide		0													not_found
WXCD00610322_AK8027_SB4237	COc1ccc(CC(=O)N2CCc3ccc(CC(=O)Nc4nc5c(s4)C[C@@H](N)CC5)cc3C2)c(Br)c1	171677363	JODUGGBSMCGRQS-FQEVSTJZSA-N	N-[(6S)-6-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]-2-[2-[2-(2-bromo-4-methoxyphenyl)acetyl]-3,4-dihydro-1H-isoquinolin-7-yl]acetamide		0													not_found
WXCD00611741_AN3044_AC0926	CC[C@@H](C)[C@H](N)C(=O)N[C@]12CC[C@@](C(=O)N(C)C[C@@H](O)c3ccccc3)(CC1)CC2	171688799	YSLFFVKQRIGHTH-HKUYPMAKSA-N	4-[[(2S,3R)-2-amino-3-methylpentanoyl]amino]-N-[(2S)-2-hydroxy-2-phenylethyl]-N-methylbicyclo[2.2.2]octane-1-carboxamide		0													not_found
WXCD00612173_AK00399_SA00096	CC(C)(NC(=O)c1ccc(Cl)s1)C(=O)N1CCc2cccc(C(=O)Nc3ccc(C(N)CCO)cc3)c2C1	171678036	HPHTXZJLDYNIBP-UHFFFAOYSA-N	N-[4-(1-amino-3-hydroxypropyl)phenyl]-2-[2-[(5-chlorothiophene-2-carbonyl)amino]-2-methylpropanoyl]-3,4-dihydro-1H-isoquinoline-8-carboxamide		0													not_found
WXCD00901093_SE0583	Cc1c[nH]c2cc(C(=O)N3CC[C@H](N)C3)ccc12	172895388	BJXYAOGWVZJFDE-NSHDSACASA-N	[(3S)-3-aminopyrrolidin-1-yl]-(3-methyl-1H-indol-6-yl)methanone		0													not_found
WXCD00901093_SE0793	Cc1cc2[nH]c(C(=O)N3CC[C@H](N)C3)cc2s1	172894736	HFSZFFFIYMHKPN-QMMMGPOBSA-N	[(3S)-3-aminopyrrolidin-1-yl]-(2-methyl-4H-thieno[3,2-b]pyrrol-5-yl)methanone		0													not_found
WXCD00903581_AG0061	Cc1cc(F)ccc1NC(=O)[C@@H]1CC[C@@H](N)CO1	172898937	QZFRRXHZTJHJJK-PWSUYJOCSA-N	(2S,5R)-5-amino-N-(4-fluoro-2-methylphenyl)oxane-2-carboxamide		0													not_found
WXCD00903745_SC00090	Cc1snc2sc(C(=O)N3CCC[C@H](CN)C3)cc12	172895368	VXOCIVGJKOHTBM-SECBINFHSA-N	[(3R)-3-(aminomethyl)piperidin-1-yl]-(3-methylthieno[2,3-c][1,2]thiazol-5-yl)methanone		0													not_found
WXCD00904111_AK00718	CC[C@@H](NC(=O)C1CC(N)C1)c1ccc(C)o1	172894841	NSXFEDCIJCFOEM-VQXHTEKXSA-N	3-amino-N-[(1R)-1-(5-methylfuran-2-yl)propyl]cyclobutane-1-carboxamide		0													not_found
WXCD00904111_AN00473	NC1CC(C(=O)N2CCN(c3nsc4ccccc34)CC2)C1	172898941	ZSQHRHSWBSWODW-UHFFFAOYSA-N	(3-aminocyclobutyl)-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]methanone		0													not_found
WXCD00904244_AC0736_SE1658	NCC(=O)N1CC2(C1)CN(C(=O)c1cccc3[nH]ncc13)C2	171673738	PQOKVYPXCHIICU-UHFFFAOYSA-N	2-amino-1-[2-(1H-indazole-4-carbonyl)-2,6-diazaspiro[3.3]heptan-6-yl]ethanone		0													not_found
WXCD00904244_SF026_SC2212	NC[C@@H](N)C(=O)N1CC2(CN(C(=O)c3ccc(=O)[nH]c3)C2)C1	171688959	KVWLJRDKAMWLIM-SNVBAGLBSA-N	5-[2-[(2R)-2,3-diaminopropanoyl]-2,6-diazaspiro[3.3]heptane-6-carbonyl]-1H-pyridin-2-one		0													not_found
WXCD00906492_LP0578	Cc1nc(N2CCC[C@H]2CN)c2ccccc2n1	172894883	GFCIVJOACMSCIK-NSHDSACASA-N	[(2S)-1-(2-methylquinazolin-4-yl)pyrrolidin-2-yl]methanamine		0													not_found
WXCD00909758_HU0100	NCC1COCCN1S(=O)(=O)c1cc(F)cc(F)c1	172895404	VTXLMMOFBVSGLO-UHFFFAOYSA-N	[4-(3,5-difluorophenyl)sulfonylmorpholin-3-yl]methanamine		0													not_found
WXCD01000773_AG3110	CCc1ccc(Cl)cc1NC(=O)[C@H]1CCC[C@H]1N	172896062	WAVAUGDDIXQPRC-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(5-chloro-2-ethylphenyl)cyclopentane-1-carboxamide		0													not_found
WXCD01000773_AG6011	CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)[C@H]2CCC[C@H]2N)c1	172895008	VQDNXQAGAKHFJC-CMPLNLGQSA-N	cis-(1S,2R)-2-amino-N-[2-chloro-5-(dimethylsulfamoyl)phenyl]cyclopentane-1-carboxamide		0													not_found
WXCD01000773_AK0983	N[C@@H]1CCC[C@@H]1C(=O)NCc1cc2ccccc2[nH]1	172895210	CDYZIFARJJIYNW-QWHCGFSZSA-N	cis-(1S,2R)-2-amino-N-(1H-indol-2-ylmethyl)cyclopentane-1-carboxamide		0													not_found
WXCD01002913_AG00114	N[C@H]1C=C[C@@H](C(=O)Nc2ccc3nonc3c2)C1	172895042	WKMRTRWHQYCVGD-SFYZADRCSA-N	(1S,4R)-4-amino-N-(2,1,3-benzoxadiazol-5-yl)cyclopent-2-ene-1-carboxamide		0													not_found
WXCD01003804_SD0243	NC[C@H]1CN(C(=O)c2ccc(C(F)(F)F)cc2F)CCO1	172895400	DGCSNCGNFLTFDZ-VIFPVBQESA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-[2-fluoro-4-(trifluoromethyl)phenyl]methanone		0													not_found
WXCD01003804_SE0219	NC[C@H]1CN(C(=O)c2cc3cc(F)c(F)cc3[nH]2)CCO1	172895321	SSUJQOADRZLKSZ-VIFPVBQESA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-(5,6-difluoro-1H-indol-2-yl)methanone		0													not_found
WXCD01003804_SE1078	NC[C@H]1CN(C(=O)c2ccc3c(C4CCCCC4)c[nH]c3c2)CCO1	172898953	HVQGFAVCZISZQR-INIZCTEOSA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-(3-cyclohexyl-1H-indol-6-yl)methanone		0													not_found
WXCD02007136_AK00792	N[C@@H]1CCC[C@H]1C(=O)NCc1c(F)ccc2c1CCO2	172894875	HWHZAMCAGOUSTO-ZWNOBZJWSA-N	trans-(1R,2R)-2-amino-N-[(5-fluoro-2,3-dihydro-1-benzofuran-4-yl)methyl]cyclopentane-1-carboxamide		0													not_found
WXDL_LN00173533_AKF234_YV0123	Cc1ccc(Cl)cc1NC(=O)N1CCc2c(C(=O)N(CCN)C(C)(C)C)n[nH]c2C1	171706227	NQKMREGMEBEWFW-UHFFFAOYSA-N	3-N-(2-aminoethyl)-3-N-tert-butyl-6-N-(5-chloro-2-methylphenyl)-1,4,5,7-tetrahydropyrazolo[5,4-c]pyridine-3,6-dicarboxamide		0													not_found
WXDL_LN00173533_AKF234_YV0128	CC(C)(C)N(CCN)C(=O)c1n[nH]c2c1CCN(C(=O)Nc1cc(Cl)ccc1Cl)C2	171706267	AHORSANZNBGWCJ-UHFFFAOYSA-N	3-N-(2-aminoethyl)-3-N-tert-butyl-6-N-(2,5-dichlorophenyl)-1,4,5,7-tetrahydropyrazolo[5,4-c]pyridine-3,6-dicarboxamide		0													not_found
WXDL_WXCD00100011AC0736SB0446	NCC(=O)N1CCC2(CCN(C(=O)Cc3cccc(F)c3F)C2)C1					0													not_found
WXDL_WXCD00142046BT1123AC1869	N[C@H](Cc1cccnc1)C(=O)N1CCc2c(cccc2-c2ccc3cc(O)ccc3c2)C1	172894507	DNSJXPZROAYUKF-AREMUKBSSA-N	(2R)-2-amino-1-[5-(6-hydroxynaphthalen-2-yl)-3,4-dihydro-1H-isoquinolin-2-yl]-3-pyridin-3-ylpropan-1-one		0													not_found
WXDL_WXCD00142046BT1123AC2118	N[C@@H](C(=O)N1CCc2c(cccc2-c2ccc3cc(O)ccc3c2)C1)c1cccc(Cl)c1	172894503	UQFWOKBVESKUAM-AREMUKBSSA-N	(2R)-2-amino-2-(3-chlorophenyl)-1-[5-(6-hydroxynaphthalen-2-yl)-3,4-dihydro-1H-isoquinolin-2-yl]ethanone		0													not_found
WXDL_WXCD00142184BT1886SF026	COc1ncc(Cl)cc1-c1n[nH]c2c1CN(C(=O)[C@@H](N)CN)CC2	171686252	QABXUUOHTAUHRF-NSHDSACASA-N	(2S)-2,3-diamino-1-[3-(5-chloro-2-methoxy-3-pyridinyl)-1,4,6,7-tetrahydropyrazolo[4,3-c]pyridin-5-yl]propan-1-one		0													not_found
WXDL_WXCD00160266BT0538AC0736	CCCCCc1ccc(-c2ccc(C3CCN(C(=O)CN)CC3)cc2)cc1					0													not_found
WXDL_WXCD00652067LQ3585AC0736	NCC(=O)N1CCc2cc(-c3cnc4[nH]cc(C(F)(F)F)c4c3)ccc2C1					0													not_found
WXDL_WXCD00908905BT1646AC4147	NCC(C(=O)N1CCC(c2cccc(-c3ccccc3O)c2)CC1)c1ccccc1	172894867	AZHAQXALZBHJLP-UHFFFAOYSA-N	3-amino-1-[4-[3-(2-hydroxyphenyl)phenyl]piperidin-1-yl]-2-phenylpropan-1-one		0													not_found
WXDL_WXCD02501976LQ2829AC0736	Cc1c[nH]c2ncc(-c3ccc(N4CCN(C(=O)CN)CC4)cc3)cc12					0													not_found
WXFC0035	NCc1ccccc1C(F)F	71306246	KMFXUUBMQYTOGY-UHFFFAOYSA-N	[2-(difluoromethyl)phenyl]methanamine		0													not_found
WXFC0160	NCC1CC(F)(F)C1	45480376	BUVXADKKXYLSTP-UHFFFAOYSA-N	(3,3-difluorocyclobutyl)methanamine		0													not_found
WXFS0318	CC(C)(C)OC(=O)N1CCC(F)(CN)CC1	40152119	FCYNTMBZASDPHJ-UHFFFAOYSA-N	tert-butyl 4-(aminomethyl)-4-fluoropiperidine-1-carboxylate		0													not_found
WXFS0320	CC(C)(C)OC(=O)N1CCC(F)(CN)C1	46242133	AIGHVUMGNOAZIB-UHFFFAOYSA-N	tert-butyl 3-(aminomethyl)-3-fluoropyrrolidine-1-carboxylate		0													not_found
WXVL001____AK0590____SD0413	NCC(O)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678618	XHKPYPIPFBORRV-UHFFFAOYSA-N	N-(3-amino-2-hydroxypropyl)-2-nitro-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK0767____SD0101	COc1ccc(C(=O)NCC(C)(C)N)c(C)c1	171678617	YTLDGYZDXMNUSV-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-4-methoxy-2-methylbenzamide		0													not_found
WXVL001____AK0767____SD0413	CC(C)(N)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	119629609	GRGZWVCDSAKLOS-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-nitro-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK0767____SD0480	CC(C)(N)CNC(=O)c1ccc(C(F)(F)F)cc1Cl	171678641	XKNOZDVSLPERHC-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-chloro-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK0767____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NCC(C)(C)N	171678620	DYSZEAWNVBNBOE-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-methyl-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK0931____SA0263	NCCc1ccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1	171679466	KXJRMTZCQRCMKS-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0													not_found
WXVL001____AK0951____SA0263	NCc1c(F)cccc1NC(=O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	171679465	DKWJCTRZSRXDHT-UHFFFAOYSA-N	N-[2-(aminomethyl)-3-fluorophenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0													not_found
WXVL001____AK0954____SD0101	COc1ccc(C(=O)N(CCN)CCO)c(C)c1	171678738	DHZLMYJUAPOMOR-UHFFFAOYSA-N	N-(2-aminoethyl)-N-(2-hydroxyethyl)-4-methoxy-2-methylbenzamide		0													not_found
WXVL001____AK1148____SD0101	COc1ccc(C(=O)N2CCC(N)C2)c(C)c1	112708544	FIGYTQKIWHXSIE-UHFFFAOYSA-N	(3-aminopyrrolidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0													not_found
WXVL001____AK1148____SD0480	NC1CCN(C(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678647	COYIUHQQXKKHET-UHFFFAOYSA-N	(3-aminopyrrolidin-1-yl)-[2-chloro-4-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK1165____SD0101	COc1ccc(C(=O)N(CCN)C(C)C)c(C)c1	171678707	TYTNFDHHDPXYSQ-UHFFFAOYSA-N	N-(2-aminoethyl)-4-methoxy-2-methyl-N-propan-2-ylbenzamide		0													not_found
WXVL001____AK1165____SD0413	CC(C)N(CCN)C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678726	UFKABNBVBNRVIW-UHFFFAOYSA-N	N-(2-aminoethyl)-2-nitro-N-propan-2-yl-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK1273____SA0263	NCc1cccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	171679460	QXKCEDNJPCFICV-UHFFFAOYSA-N	N-[3-(aminomethyl)phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0													not_found
WXVL001____AK1291____SD0101	COc1ccc(C(=O)N2CC(N)C2)c(C)c1	171678650	JQCNZMPUYVLCGX-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0													not_found
WXVL001____AK1291____SD0121	NC1CN(C(=O)c2cc(C(F)(F)F)ccc2Cl)C1	171678705	IPAGISZQMHGYGU-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-5-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK1291____SD0133	NC1CN(C(=O)c2cccc(C(F)(F)F)c2Cl)C1	171678635	IOPCKVGLAFRKLL-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-3-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK1291____SD0272	NC1CN(C(=O)c2ccc(Cl)cc2C(F)(F)F)C1	171678616	NXRABMVOLCQLAB-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[4-chloro-2-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK1291____SD0480	NC1CN(C(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678714	GTNMBWTXLXFNCI-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-4-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK1291____SD0544	NC1CN(C(=O)c2ccc(Cl)c(C(F)(F)F)c2)C1	171678646	RBFKQXDSJJBUOH-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[4-chloro-3-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK3316____SA0263	CC(N)c1ccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1	171679468	VGQRAUHQFWQRML-UHFFFAOYSA-N	N-[4-(1-aminoethyl)phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0													not_found
WXVL001____AK3548____SA0263	C[C@H](N)c1cccc(NC(=O)CCc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1	171679555	YLMZVCLJGRNIOC-SFHVURJKSA-N	N-[3-[(1S)-1-aminoethyl]phenyl]-3-(4,5-diphenyl-1,3-oxazol-2-yl)propanamide		0													not_found
WXVL001____AK3723____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NC1CC(N)C1	175663436	DEOMWAXZZKPWPA-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-methyl-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK4218____SD0413	CC(CN)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678622	AUNAFYFZNQZLBZ-UHFFFAOYSA-N	N-(3-amino-2-methylpropyl)-2-nitro-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK5588____SD0101	COc1ccc(C(=O)N2CC(C)(N)C2)c(C)c1	171678706	RVKCBSQFGUXZSX-UHFFFAOYSA-N	(3-amino-3-methylazetidin-1-yl)-(4-methoxy-2-methylphenyl)methanone		0													not_found
WXVL001____AK5588____SD0413	CC1(N)CN(C(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678703	INWZIHIRCGNHTO-UHFFFAOYSA-N	(3-amino-3-methylazetidin-1-yl)-[2-nitro-4-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK5588____SD0480	CC1(N)CN(C(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678652	WLYIIADMTYDHRV-UHFFFAOYSA-N	(3-amino-3-methylazetidin-1-yl)-[2-chloro-4-(trifluoromethyl)phenyl]methanone		0													not_found
WXVL001____AK5977____SD0101	COc1ccc(C(=O)NCC2(N)CC2)c(C)c1	171678633	AZUCFNHNIXYRGN-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-4-methoxy-2-methylbenzamide		0													not_found
WXVL001____AK5977____SD0480	NC1(CNC(=O)c2ccc(C(F)(F)F)cc2Cl)CC1	171678639	JPKVIAMTWMWUQK-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-chloro-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK5977____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NCC1(N)CC1	171678645	MFLNSXRROCKWNL-UHFFFAOYSA-N	N-[(1-aminocyclopropyl)methyl]-2-methyl-4-(trifluoromethyl)benzamide		0													not_found
WXVL001____AK6646____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NC1CCCC1N	171678643	NPBOCCIZFWQROI-UHFFFAOYSA-N	N-(2-aminocyclopentyl)-2-methyl-4-(trifluoromethyl)benzamide		0													not_found
WXVL003____AK0954____HU0189	NCCN(CCO)S(=O)(=O)c1ccc(C(F)(F)F)cc1Cl	171678734	YDFQGDWTJNKGKC-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-N-(2-hydroxyethyl)-4-(trifluoromethyl)benzenesulfonamide		0													not_found
WXVL003____AK0954____HU0337	NCCN(CCO)S(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl	171678740	ABIUUSNZYJXHQK-UHFFFAOYSA-N	N-(2-aminoethyl)-2-chloro-N-(2-hydroxyethyl)-4-nitrobenzenesulfonamide		0													not_found
WXVL003____AK0954____HU0431	NCCN(CCO)S(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-]	171678744	MJHAFSVIBSVMSV-UHFFFAOYSA-N	N-(2-aminoethyl)-4-chloro-N-(2-hydroxyethyl)-2-nitrobenzenesulfonamide		0													not_found
WXVL003____AK0954____HU0463	NCCN(CCO)S(=O)(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678742	WVAQNRXKWOXGBZ-UHFFFAOYSA-N	N-(2-aminoethyl)-N-(2-hydroxyethyl)-2-nitro-4-(trifluoromethyl)benzenesulfonamide		0													not_found
